X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-76.162040948471812,43.065120710443807,Lakefront,    Accessory On,998 CLINTON ST N                                  ,2018-04-18T06:14:50.000Z,43.0651207104438,-76.1620409484718,STREET REPAIR,DP2             ,1137
-76.161913648424743,43.065041210434153,Lakefront,    Accessory On,998 CLINTON ST N                                  ,2018-04-18T06:16:39.000Z,43.0650412104341,-76.1619136484248,STREET REPAIR,DP2             ,1138
-76.161914648424684,43.065036110433169,Lakefront,    Accessory On,998 CLINTON ST N                                  ,2018-04-18T06:17:44.000Z,43.0650361104332,-76.1619146484247,STREET REPAIR,DP2             ,1139
-76.160663148452358,43.071051111586335,Northside,    Accessory On,1102 CARBON ST                                    ,2018-04-18T07:20:37.000Z,43.0710511115863,-76.1606631484524,STREET REPAIR,DP2             ,1140
-76.160727148473384,43.071054211584425,Northside,    Accessory On,1102 CARBON ST                                    ,2018-04-18T07:21:50.000Z,43.0710542115844,-76.1607271484734,STREET REPAIR,DP2             ,1141
-76.160741748484881,43.071148411601172,Northside,    Accessory On,1104 CARBON ST                                    ,2018-04-18T07:23:14.000Z,43.0711484116012,-76.1607417484849,STREET REPAIR,DP2             ,1142
-76.16083024851622,43.071184611604387,Northside,    Accessory On,1104 CARBON ST                                    ,2018-04-18T07:24:19.000Z,43.0711846116044,-76.1608302485162,STREET REPAIR,DP2             ,1143
-76.160865748529162,43.071204611606682,Northside,    Accessory On,1106 CARBON ST                                    ,2018-04-18T07:25:25.000Z,43.0712046116067,-76.1608657485292,STREET REPAIR,DP2             ,1144
-76.16111924861309,43.071228111601165,Northside,    Accessory On,1110 CARBON ST                                    ,2018-04-18T07:27:14.000Z,43.0712281116012,-76.1611192486131,STREET REPAIR,DP2             ,1145
-76.161111148609351,43.071212611598632,Northside,    Accessory On,1110 CARBON ST                                    ,2018-04-18T07:27:45.000Z,43.0712126115986,-76.1611111486094,STREET REPAIR,DP2             ,1146
-76.161143648621504,43.071234411601374,Northside,    Accessory On,1110 CARBON ST                                    ,2018-04-18T07:28:36.000Z,43.0712344116014,-76.1611436486215,STREET REPAIR,DP2             ,1147
-76.16079264849958,43.071123411594598,Northside,    Accessory On,1104 CARBON ST                                    ,2018-04-18T07:29:57.000Z,43.0711234115946,-76.1607926484996,STREET REPAIR,DP2             ,1148
-76.160795948500379,43.071119711593774,Northside,    Accessory On,1104 CARBON ST                                    ,2018-04-18T07:30:37.000Z,43.0711197115938,-76.1607959485004,STREET REPAIR,DP2             ,1149
-76.160858948520712,43.071118111591069,Northside,    Accessory On,1104 CARBON ST                                    ,2018-04-18T07:31:24.000Z,43.0711181115911,-76.1608589485207,STREET REPAIR,DP2             ,1150
-76.155978247692673,43.081596113704116,Northside,    Accessory On,1132-40 WOLF ST & SEVENTH NORTH                   ,2018-04-18T07:37:20.000Z,43.0815961137041,-76.1559782476927,STREET REPAIR,DP2             ,1151
-76.155957947682936,43.081552413696905,Northside,    Accessory On,1132-40 WOLF ST & SEVENTH NORTH                   ,2018-04-18T07:38:20.000Z,43.0815524136969,-76.1559579476829,STREET REPAIR,DP2             ,1152
-76.155917747670685,43.081563613700517,Northside,    Accessory On,1132-40 WOLF ST & SEVENTH NORTH                   ,2018-04-18T07:38:57.000Z,43.0815636137005,-76.1559177476707,STREET REPAIR,DP2             ,1153
-76.155891447661404,43.081552913699561,Northside,    Accessory On,1132-40 WOLF ST & SEVENTH NORTH                   ,2018-04-18T07:40:05.000Z,43.0815529136996,-76.1558914476614,STREET REPAIR,DP2             ,1154
-76.155832147639586,43.081517413695366,Northside,    Accessory On,1132-40 WOLF ST & SEVENTH NORTH                   ,2018-04-18T07:40:51.000Z,43.0815174136954,-76.1558321476396,STREET REPAIR,DP2             ,1155
-76.170951751460294,43.066467610345711,Lakefront,    Accessory On,410 HIAWATHA BLVD W                               ,2018-04-18T07:49:51.000Z,43.0664676103457,-76.1709517514603,STREET REPAIR,DP2             ,1156
-76.170574951360834,43.06678421041849,Lakefront,    Accessory On,410 HIAWATHA BLVD W                               ,2018-04-18T07:51:59.000Z,43.0667842104185,-76.1705749513608,STREET REPAIR,DP2             ,1157
-76.170474651329442,43.066799710425236,Lakefront,    Accessory On,410 HIAWATHA BLVD W                               ,2018-04-18T07:52:42.000Z,43.0667997104252,-76.1704746513294,STREET REPAIR,DP2             ,1158
-76.174959452133066,43.057766108592155,Lakefront,    Accessory On,920 SPENCER ST & BEAR ST                          ,2018-04-18T07:58:45.000Z,43.0577661085922,-76.1749594521331,STREET REPAIR,DP2             ,1159
-76.174993652144252,43.057767708591115,Lakefront,    Accessory On,920 SPENCER ST & BEAR ST                          ,2018-04-18T07:59:22.000Z,43.0577677085911,-76.1749936521443,STREET REPAIR,DP2             ,1160
-76.174983452141078,43.057769608591876,Lakefront,    Accessory On,920 SPENCER ST & BEAR ST                          ,2018-04-18T07:59:53.000Z,43.0577696085919,-76.1749834521411,STREET REPAIR,DP2             ,1161
-76.174986652142337,43.057772408592221,Lakefront,    Accessory On,920 SPENCER ST & BEAR ST                          ,2018-04-18T08:00:16.000Z,43.0577724085922,-76.1749866521423,STREET REPAIR,DP2             ,1162
-76.175020952153034,43.057766408589814,Lakefront,    Accessory On,920 SPENCER ST & BEAR ST                          ,2018-04-18T08:01:18.000Z,43.0577664085898,-76.175020952153,STREET REPAIR,DP2             ,1163
-76.175021952153656,43.057770408590507,Lakefront,    Accessory On,920 SPENCER ST & BEAR ST                          ,2018-04-18T08:02:40.000Z,43.0577704085905,-76.1750219521536,STREET REPAIR,DP2             ,1164
-76.159941447294031,43.058232609259974,Lakefront,    Accessory On,171 SOLAR ST & DIVISION ST W                      ,2018-04-18T08:09:43.000Z,43.05823260926,-76.159941447294,STREET REPAIR,DP2             ,1165
-76.159984147308123,43.058235609258844,Lakefront,    Accessory On,171 SOLAR ST & DIVISION ST W                      ,2018-04-18T08:11:28.000Z,43.0582356092589,-76.1599841473081,STREET REPAIR,DP2             ,1166
-76.159978747304351,43.058207709253942,Lakefront,    Accessory On,171 SOLAR ST & DIVISION ST W                      ,2018-04-18T08:12:11.000Z,43.0582077092539,-76.1599787473044,STREET REPAIR,DP2             ,1167
-76.159994447309259,43.058205209252883,Lakefront,    Accessory On,171 SOLAR ST & DIVISION ST W                      ,2018-04-18T08:12:30.000Z,43.0582052092529,-76.1599944473092,STREET REPAIR,DP2             ,1168
-76.160003947311267,43.058190409249775,Lakefront,    Accessory On,171 SOLAR ST & DIVISION ST W                      ,2018-04-18T08:12:58.000Z,43.0581904092498,-76.1600039473113,STREET REPAIR,DP2             ,1169
-76.160093947339561,43.058177609243941,Lakefront,    Accessory On,171 SOLAR ST & DIVISION ST W                      ,2018-04-18T08:13:32.000Z,43.0581776092439,-76.1600939473396,STREET REPAIR,DP2             ,1170
-76.160124447345268,43.058119109232017,Lakefront,    Accessory On,163-67 SOLAR ST REAR                              ,2018-04-18T08:14:16.000Z,43.058119109232,-76.1601244473453,STREET REPAIR,DP2             ,1171
-76.16026974738655,43.058038209211524,Lakefront,    Accessory On,400 DIVISION ST W                                 ,2018-04-18T08:15:09.000Z,43.0580382092115,-76.1602697473866,STREET REPAIR,DP2             ,1172
-76.153482244705913,43.051397608254469,Downtown,    Accessory On,200-02 GENESEE ST W & CLINTON ST                  ,2018-04-19T05:21:00.000Z,43.0513976082545,-76.1534822447059,STREET REPAIR,DP2             ,1173
-76.153437144689818,43.051377408252506,Downtown,    Accessory On,200-02 GENESEE ST W & CLINTON ST                  ,2018-04-19T05:22:32.000Z,43.0513774082525,-76.1534371446898,STREET REPAIR,DP2             ,1174
-76.105013730065068,43.066514912907756,Eastwood,    Accessory On,180 MIDLER AVE S & NORTHCLIFF                     ,2018-04-19T05:56:16.000Z,43.0665149129078,-76.1050137300651,STREET REPAIR,DP2             ,1175
-76.15984294690773,43.053314708360297,Westside,    Accessory On,524 GENESEE ST W & PLUM ST                        ,2018-04-19T10:51:15.000Z,43.0533147083603,-76.1598429469077,STREET REPAIR,DP2             ,1176
-76.159770246883582,43.053307108361722,Westside,    Accessory On,524 GENESEE ST W & PLUM ST                        ,2018-04-19T10:53:04.000Z,43.0533071083617,-76.1597702468836,STREET REPAIR,DP2             ,1177
-76.159747646877349,43.05332210836535,Westside,    Accessory On,524 GENESEE ST W & PLUM ST                        ,2018-04-19T10:55:03.000Z,43.0533221083654,-76.1597476468773,STREET REPAIR,DP2             ,1178
-76.159539146809536,43.053319908373041,Westside,    Accessory On,524 GENESEE ST W & PLUM ST                        ,2018-04-19T10:56:18.000Z,43.053319908373,-76.1595391468095,STREET REPAIR,DP2             ,1179
-76.15920314669728,43.053274708377707,Westside,    Accessory On,500-08 GENESEE ST W & WEST ST N                   ,2018-04-19T10:57:39.000Z,43.0532747083777,-76.1592031466973,STREET REPAIR,DP2             ,1180
-76.164772245730987,43.014745601079632,Southside,    Accessory On,2248 SOUTH AVE & LYNCH AVE                        ,2018-04-19T11:11:17.000Z,43.0147456010796,-76.164772245731,STREET REPAIR,DP2             ,1181
-76.164750245724008,43.014747901080916,Southside,    Accessory On,2248 SOUTH AVE & LYNCH AVE                        ,2018-04-19T11:12:46.000Z,43.0147479010809,-76.164750245724,STREET REPAIR,DP2             ,1182
-76.164724745713798,43.014720601076903,Southside,    Accessory On,2248 SOUTH AVE & LYNCH AVE                        ,2018-04-19T11:13:31.000Z,43.0147206010769,-76.1647247457138,STREET REPAIR,DP2             ,1183
-76.165512445915738,43.013976600909572,Southside,    Accessory On,108 ARMSTRONG PL & SOUTH AVE                      ,2018-04-19T11:17:39.000Z,43.0139766009096,-76.1655124459157,STREET REPAIR,DP2             ,1184
-76.165557945932647,43.014006200913244,Southside,    Accessory On,108 ARMSTRONG PL & SOUTH AVE                      ,2018-04-19T11:18:36.000Z,43.0140062009133,-76.1655579459326,STREET REPAIR,DP2             ,1185
-76.165563145933845,43.013999200911769,Southside,    Accessory On,108 ARMSTRONG PL & SOUTH AVE                      ,2018-04-19T11:20:54.000Z,43.0139992009118,-76.1655631459338,STREET REPAIR,DP2             ,1186
-76.165508245915944,43.013998100913675,Southside,    Accessory On,108 ARMSTRONG PL & SOUTH AVE                      ,2018-04-19T11:21:48.000Z,43.0139981009137,-76.1655082459159,STREET REPAIR,DP2             ,1187
-76.16552964592087,43.013970200907721,Southside,    Accessory On,108 ARMSTRONG PL & SOUTH AVE                      ,2018-04-19T11:23:17.000Z,43.0139702009077,-76.1655296459209,STREET REPAIR,DP2             ,1188
-76.143070639113716,43.020614202998765,Southside,    Accessory On,2802-30 SALINA ST S & BRIGHTON AV                 ,2018-04-20T05:00:54.000Z,43.0206142029988,-76.1430706391137,STREET REPAIR,DP2             ,1189
-76.142990639075364,43.020441602970138,Southside,    Accessory On,2802-30 SALINA ST S & BRIGHTON AV                 ,2018-04-20T05:01:53.000Z,43.0204416029701,-76.1429906390754,STREET REPAIR,DP2             ,1190
-76.142969139065386,43.020399602963252,Southside,    Accessory On,2802-30 SALINA ST S & BRIGHTON AV                 ,2018-04-20T05:02:14.000Z,43.0203996029633,-76.1429691390654,STREET REPAIR,DP2             ,1191
-76.142969239066304,43.020411602965432,Southside,    Accessory On,2802-30 SALINA ST S & BRIGHTON AV                 ,2018-04-20T05:02:55.000Z,43.0204116029654,-76.1429692390663,STREET REPAIR,DP2             ,1192
-76.142522638859532,43.019550202824327,Southside,    Accessory On,2904 SALINA ST S & LAFAYETTE A                    ,2018-04-20T05:05:24.000Z,43.0195502028243,-76.1425226388595,STREET REPAIR,DP2             ,1193
-76.14246363883403,43.019461702810304,Southside,    Accessory On,2904 SALINA ST S & LAFAYETTE A                    ,2018-04-20T05:07:59.000Z,43.0194617028103,-76.142463638834,STREET REPAIR,DP2             ,1194
-76.142456738830347,43.019442202806985,Southside,    Accessory On,2904 SALINA ST S & LAFAYETTE A                    ,2018-04-20T05:08:21.000Z,43.019442202807,-76.1424567388304,STREET REPAIR,DP2             ,1195
-76.142436938822371,43.019420202803715,Southside,    Accessory On,2904 SALINA ST S & LAFAYETTE A                    ,2018-04-20T05:08:35.000Z,43.0194202028037,-76.1424369388224,STREET REPAIR,DP2             ,1196
-76.14221523871187,43.018883202713546,Southside,    Accessory On,2930 SALINA ST S & CORNING AVE                    ,2018-04-20T05:10:01.000Z,43.0188832027135,-76.1422152387119,STREET REPAIR,DP2             ,1197
-76.141728938481904,43.017877702547409,Southside,    Accessory On,3101 SALINA ST S & NEWELL ST E                    ,2018-04-20T05:12:22.000Z,43.0178777025474,-76.1417289384819,STREET REPAIR,DP2             ,1198
-76.141664738447759,43.017692602515815,Southside,    Accessory On,3104-30 SALINA ST S & NEWELL ST W                 ,2018-04-20T05:13:00.000Z,43.0176926025158,-76.1416647384478,STREET REPAIR,DP2             ,1199
-76.141658138444015,43.017670102511957,Southside,    Accessory On,3104-30 SALINA ST S & NEWELL ST W                 ,2018-04-20T05:13:49.000Z,43.017670102512,-76.141658138444,STREET REPAIR,DP2             ,1200
-76.141504138369399,43.017326402454714,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018-04-20T05:14:44.000Z,43.0173264024547,-76.1415041383694,STREET REPAIR,DP2             ,1201
-76.141497638366033,43.017309702451882,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018-04-20T05:15:19.000Z,43.0173097024519,-76.141497638366,STREET REPAIR,DP2             ,1202
-76.147089943882392,43.068758211691254,Northside,    Accessory On,102 CRAIG ST & FIRST NORTH ST                     ,2018-05-02T06:57:53.000Z,43.0687582116912,-76.1470899438824,STREET REPAIR,DP2             ,1203
-76.155816447497855,43.079623913348343,Northside,    Accessory On,124 STEDMAN ST                                    ,2018-04-24T11:10:52.000Z,43.0796239133484,-76.1558164474979,STREET REPAIR,DP2             ,1204
-76.141466438353945,43.017281702447939,Southside,    Accessory On,3123 SALINA ST S & PLEASANT AV                    ,2018-04-20T05:15:47.000Z,43.0172817024479,-76.1414664383539,STREET REPAIR,DP2             ,1205
-76.122496436057276,43.070930613042549,Eastwood,    Accessory On,386 MILDRED AVE                                   ,2018-05-04T10:22:16.000Z,43.0709306130425,-76.1224964360573,STREET REPAIR,DP2             ,1206
-76.138052638998147,43.04165020706052,Eastside,    Accessory On,718-20 IRVING AVE                                 ,2018-04-06T10:21:49.000Z,43.0416502070605,-76.1380526389981,STREET REPAIR,DP2             ,1207
-76.158919145914055,43.043679406625586,Westside,    Accessory On,517 WYOMING ST                                    ,2018-04-12T08:32:30.000Z,43.0436794066256,-76.1589191459141,STREET REPAIR,DP2             ,1208
-76.135217640519869,43.075564213401051,Northside,    Accessory On,214 KENWICK DR                                    ,2018-04-11T07:52:00.000Z,43.0755642134011,-76.1352176405199,STREET REPAIR,DP2             ,1209
-76.1381089373278,43.018158102739008,Eastside,    Accessory On,359 BRIGHTON AVE E                                ,2018-04-21T08:31:30.000Z,43.018158102739,-76.1381089373278,STREET REPAIR,DP2             ,1210
-76.137868137219058,43.017731602669855,Eastside,    Accessory On,408-10 BRIGHTON AVE E                             ,2018-04-21T08:32:52.000Z,43.0177316026699,-76.1378681372191,STREET REPAIR,DP2             ,1211
-76.137786437195402,43.017771402680332,Eastside,    Accessory On,408-10 BRIGHTON AVE E                             ,2018-04-21T08:34:07.000Z,43.0177714026803,-76.1377864371954,STREET REPAIR,DP2             ,1212
